"STU_ID","X1SES","X1MTHEFF","X1TXMTSCOR","X3TGPAMAT"
"15424",-0.3554,0.1,47.5635,0.5
"15427",0.8492,-1.02,44.2618,1.5
"15430",-1.43,1.62,42.129,1.5
"15431",0.2009,0.51,63.979,4
"15432",1.1633,0.1,64.2957,3.5
"15435",-0.1431,0.24,46.6668,2
"15436",-0.4975,0.82,55.2145,2.5
"15437",0.7377,-1.41,48.3124,2
"15438",-0.4129,-0.97,45.2602,2
"15440",0.8796,1.62,61.9695,3
"15441",-0.4996,-7,35.5258,1.5
"15443",-0.4758,-0.58,42.2562,0.5
"15445",1.0101,-0.17,67.2804,4
"15447",-0.7751,-2.92,26.6595,1.5
"15454",0.4397,-0.58,48.6478,3
"15455",-0.1742,1.62,66.4688,2.5
"15461",1.2833,0.1,71.1994,4
"15462",0.4545,0.55,61.636,3
"15463",-0.2744,-9,39.4052,2.5
"15464",-0.0775,0.1,42.8734,3.5
"15465",1.5146,-0.17,58.2285,3
"15467",1.7811,1.34,64.1554,4
"15470",-0.4843,-0.17,48.6968,3.5
"15471",-0.7701,0.26,40.3756,1
"15473",0.3674,0.51,59.2989,2.5
"15474",0.5209,1.07,64.9836,3
"15475",0.0432,-0.17,49.2203,2.5
"15478",-1.5209,-0.58,57.569,2.5
"15479",-0.0138,0.1,51.686,1.5
"15480",-0.0973,0.1,58.1374,1.5
"15481",0.4399,-1.41,37.3334,1
"15482",-0.5415,1.62,44.7556,1
"15486",-1.4415,-0.58,37.7844,0.25
"15488",0.2649,-1.14,40.4656,2.5
"15491",0.3723,0.66,49.3994,1
"15492",-0.0631,1.62,62.2073,3
"15494",0.0456,-7,47.6078,1
"15496",-0.7701,-1.41,44.6965,0.25
"15498",0.4358,0.1,50.6484,2
"15499",-0.5983,-0.17,66.0646,2
"15500",-0.0963,0.38,46.7568,3.5
"15502",-0.8837,-0.75,46.6507,1.5
"15506",0.9351,0.1,72.0371,4
"15508",0.2339,0.1,56.6043,3.5
"15510",-0.6665,-0.08,37.671,1.5
"15511",-0.4746,-1.41,36.1181,1.5
"15512",0.2582,-0.17,46.736,3.5
"15513",-0.3442,1.62,56.7744,2
"15514",-0.3254,-0.61,58.8633,3
"15515",0.2582,0.9,47.3957,2.5
"15516",-0.5402,-1.41,47.66,3
"15517",0.7425,0.1,60.293,4
"15519",-0.5983,-1.82,40.4351,2.5
"15521",0.0411,-7,45.3002,1.5
"15524",-0.0799,1.62,53.7567,1.5
"15526",-0.37,0.1,40.2039,3
"15527",-0.0444,-0.17,60.5407,2.5
"15529",0.3596,-2.09,47.9425,1.5
"15530",0.145,-1.02,58.2602,3
"15531",1.3397,-0.1,62.1808,2
"15532",0.0912,0.55,54.2876,3.5
"15536",-0.4324,0.1,29.5307,0.5
"15537",-0.4161,-0.3,45.115,2
"15539",0.8034,0.38,59.4161,2.5
"15540",-0.1079,-2.92,41.895,3
"15541",0.2345,-0.83,61.4048,3.5
"15542",2.0234,-0.17,70.5469,3.5
"15543",0.2658,0.43,53.0565,2.5
"15546",-0.7751,-1.8,30.1978,0.25
"15547",0.1964,-7,36.0868,1.5
"15548",0.0153,0.51,39.7978,4
"15549",-0.9072,-0.98,29.0109,0.25
"15550",-1.5655,0.1,40.6984,0.25
"15551",-0.3042,0.1,61.3835,3.5
"15552",0.0782,-7,47.4431,2
"15554",0.6778,0.1,51.4103,2
"15557",0.4358,-1.14,41.5467,0.5
"15561",-0.9992,0.1,47.9283,1.5
"15562",0.3478,0.1,58.0885,2.5
"15565",-0.1505,-0.58,49.8203,4
"15566",2.5668,1.62,71.4027,4
"15569",-1.186,-1.29,34.6353,2.5
"15570",-0.6949,0.1,43.5357,1.5
"15575",0.8845,0.1,48.4649,2.5
"15576",-0.4125,-2.09,43.2915,1.5
"15577",0.1207,1.62,40.4927,3
"15578",0.815,0.27,62.4262,3.5
"15579",0.7203,-1.02,62.5636,4
"15582",2.3821,-7,57.7477,3.5
"15583",0.1853,-2.92,48.6663,2
"15584",-0.0068,-2.92,28.9858,1
"15586",-0.376,-0.44,40.1124,2.5
"15589",0.9383,0.1,52.0374,3
"15591",-0.7741,-7,31.7774,0.5
"15592",-0.6212,0.1,31.7102,2.5
"15593",-0.3844,0.1,40.9601,3.5
"15594",-1.6615,-0.66,30.547,3
"15595",1.1236,0.1,51.8141,3
"15597",-0.3431,0.1,57.3611,2.5
"15599",1.0828,0.1,60.4281,3.5
"15600",0.8028,-9,56.7676,3.5
"15601",-0.4086,-0.69,45.5396,1
"15602",1.2066,0.94,49.0267,2.5
"15603",-1.1636,-2.48,38.1157,1
"15607",0.1153,0.1,34.8677,1
"15608",-0.7735,-7,50.7952,2.5
"15609",1.3306,-0.17,54.7971,2.5
"15611",-0.5236,-0.69,50.9384,2.5
"15612",0.6225,1.62,54.404,1.5
"15613",-0.197,1.62,52.3886,3.5
"15614",0.0696,-0.3,42.6295,2
"15615",1.814,-7,67.42,3.5
"15618",-0.1066,-7,52.858,2
"15619",-0.1888,-0.17,52.0717,2
"15621",0.2744,0.1,49.5269,2.5
"15622",-0.1918,-1.41,57.2201,3
"15625",-0.5434,0.51,41.226,1
"15628",1.2497,0.77,58.9827,3
"15631",1.3248,1.23,57.8284,2
"15632",-0.0475,-7,43.3775,0.5
"15634",0.6359,0.1,61.2416,3
"15636",0.0363,-0.58,65.6742,3.5
"15639",0.1186,-0.3,40.7171,1.5
"15643",-0.1378,-1.68,52.7173,1.5
"15644",-0.4506,-0.3,52.8472,1.5
"15645",0.6592,-0.75,54.3082,1.5
"15646",-0.1277,-1.02,38.5165,1.5
"15648",-0.4161,-0.17,52.3812,3
"15651",0.6063,-0.56,60.9746,4
"15655",0.0223,-0.17,41.9345,2
"15656",-0.0597,-0.17,57.0498,2
"15659",0.7749,-0.69,52.1487,3
"15660",1.2651,1.34,82.1876,4
"15662",0.5797,-9,48.8021,1
"15664",-0.4843,0.1,58.5595,1.5
"15665",-0.0197,-2.92,56.8263,2
"15666",0.7523,-0.61,50.251,1.5
"15667",1.8741,0.1,58.3299,3
"15668",0.0918,0.1,54.943,2.5
"15669",0.3412,0.55,63.3689,2.5
"15670",-1.2676,0.1,58.7194,4
"15672",0.1029,1.21,70.0681,3.5
"15673",-0.7751,1.62,55.9587,1.5
"15674",0.1972,-0.29,43.543,3
"15678",-0.1449,0.1,49.3376,2.5
"15681",-0.0947,-0.17,40.9071,1.5
"15682",-0.2581,0.95,62.7001,3.5
"15683",0.3697,-0.29,55.0198,1.5
"15684",-0.5983,-0.44,52.8954,1.5
"15685",-0.3372,-7,53.3444,2
"15686",0.8234,1.62,73.2495,4
"15687",-0.3195,-0.56,44.5203,1.5
"15689",1.0808,-1,47.36,2
"15690",1.1217,0.1,59.36,3.5
"15694",-0.3131,0.1,60.5966,2.5
"15698",-0.1939,0.95,48.2377,4
"15701",-0.5983,1.62,31.9583,1
"15703",-0.1431,0.66,55.0616,3.5
"15704",0.1696,0.95,51.9958,2.5
"15706",1.5797,0.94,69.0932,4
"15707",0.1032,0.1,44.5242,3
"15708",-0.3653,0.1,31.1272,1.5
"15710",0.2802,-1.02,45.9489,1
"15711",0.0885,-2.92,47.3442,1
"15712",0.7362,-1.41,47.5586,2.5
"15714",0.2723,-7,34.6727,0.5
"15716",-0.4293,-0.3,47.5354,2.5
"15717",-0.3797,-0.58,61.4463,3
"15718",0.5135,0.1,45.0419,1.5
"15720",-0.6333,0.1,54.1494,2
"15721",0.4891,0.1,39.5304,2.5
"15722",-1.0772,0.55,45.7376,3
"15723",0.0181,0.1,54.6327,3
"15724",-0.7839,-1.41,31.2029,1.5
"15727",-0.3579,0.1,47.0511,2
"15728",-0.4136,0.1,56.4411,4
"15729",1.2231,1.34,51.3975,2.5
"15730",0.0357,-0.17,55.7877,4
"15731",0.3816,0.1,38.9047,2.5
"15732",-0.2605,1.62,62.7907,3.5
"15733",-0.3535,1.62,50.1826,2.5
"15734",-0.4633,0.12,59.986,1
"15735",0.3848,1.34,58.322,4
"15737",-0.8837,-1.68,47.6435,4
"15739",0.0299,1.62,61.6919,4
"15747",0.9079,1.62,71.4708,4
"15748",1.5634,0.51,53.4799,4
"15755",0.0153,0.1,48.6877,2.5
"15756",-1.1272,-1.41,45.4086,1.5
"15758",-0.4292,-9,48.2874,4
"15762",0.6389,-1.41,50.8901,2.5
"15763",-0.0479,-9,57.8685,3
"15766",0.2512,-0.34,54.2241,2.5
"15767",-0.5595,0.1,56.5727,3
"15768",0.5885,0.1,54.7921,1.5
"15769",0.5433,-2.09,44.8001,2.5
"15771",-0.6659,-0.29,58.8746,1.5
"15773",-0.1253,-1.68,38.3348,0.5
"15775",-0.594,0.1,42.6275,1.5
"15777",-0.873,0.1,40.1842,1
"15778",-1.0862,-0.17,55.0657,2.5
"15779",-0.8677,0.1,37.7095,3
"15780",-0.7083,-0.97,43.7555,0.5
"15782",0.7533,0.1,64.995,3
"15783",-1.2803,0.1,46.7731,2.5
"15784",-0.2648,-9,51.5164,2.5
"15786",-0.9685,0.63,61.4794,1
"15789",0.5964,-1.85,37.5623,2
"15790",-0.1236,0.1,28.7832,2.5
"15792",0.8351,1.34,64.6753,4
"15793",0.1665,-1.41,50.6175,3
"15794",-0.3456,-7,44.9698,2.5
"15796",-0.0367,-1.68,45.239,1.5
"15797",-0.056,-7,53.4071,2
"15798",-0.2644,0.9,49.5336,2
"15799",-0.6665,-1,52.6499,3
"15800",0.2706,0.1,58.5613,1.5
"15801",0.1958,-9,51.5834,2
"15802",0.2011,0.55,58.1321,2.5
"15803",-0.4203,-1.14,32.3052,1
"15804",0.4506,-0.17,52.4058,2
"15805",-0.0071,1.62,49.8059,3
"15806",-1.0565,-0.17,41.2435,0.5
"15808",0.4888,0.51,57.0508,3.5
"15809",0.2387,-0.58,55.2193,2
"15811",-1.4796,0.95,52.7844,4
"15813",-0.1742,-1.41,43.1858,2
"15815",-0.2416,1.23,53.1889,2
"15816",-0.387,-1.41,58.897,1.5
"15817",-0.5682,0.1,37.1331,1.5
"15818",0.2658,1.34,65.4112,3.5
"15819",0.7132,0.16,61.4791,3
"15820",0.983,0.1,64.971,2
"15825",-0.3977,-2.09,54.7824,1.5
"15827",-0.341,0.1,36.2235,1.5
"15829",-1.6616,-7,40.8388,0.5
"15830",-0.0389,-0.69,49.802,2.5
"15833",0.3807,-0.17,42.9211,1
"15834",0.1039,0.1,46.7219,1
"15835",-0.0037,-0.17,56.1882,2.5
"15838",0.8882,1.62,68.2451,3.5
"15840",-0.2903,1.21,42.6208,3.5
"15841",-0.6295,1.62,40.2971,1
"15842",0.3497,0.1,58.0329,3
"15843",1.9265,0.1,71.8276,4
"15845",-0.0241,-0.17,59.4219,3.5
"15848",0.3919,1.23,53.2641,2
"15850",-0.7264,-7,50.0847,4
"15851",-0.2733,-0.17,41.5183,2
"15853",-0.077,-0.76,33.1339,1.5
"15854",-0.3797,-9,45.3457,0.5
"15855",-0.3747,1.34,64.2819,4
"15860",0.1429,0.1,51.7712,4
"15863",0.1807,0.1,37.1663,2
"15864",0.1269,-7,47.3469,1
"15867",-0.4722,0.1,35.8993,0.25
"15869",0.9752,1.62,67.7603,3.5
"15870",-0.5481,-7,43.6392,0.5
"15871",-0.8326,-1.41,44.4282,3
"15875",0.1741,-0.17,61.7847,2
"15876",-0.484,0.1,41.705,1.5
"15878",1.1164,1.62,75.4057,4
"15880",0.2582,-1.41,57.6374,3.5
"15882",-0.5858,-0.56,51.8465,4
"15884",1.9922,0.94,68.8801,3.5
"15889",-0.1735,0.77,70.0126,1
"15890",-0.8321,-0.75,34.7217,0.25
"15891",0.7604,-7,49.9916,2.5
"15894",0.2265,0.49,58.3635,3
"15897",-0.3458,0.1,46.7219,2
"15899",-1.7157,-7,35.5783,0.25
"15903",0.364,1.62,46.8027,2
"15904",-0.2414,0.1,63.058,2
"15905",-0.4382,-1.02,51.3543,2.5
"15907",-0.6665,0,37.6801,3.5
"15908",-0.8278,-0.83,43.7774,1.5
"15911",-1.43,-0.29,49.4855,1
"15912",-0.8278,-0.56,51.0159,1.5
"15915",-0.6319,0.1,58.2754,3
"15917",-0.8283,0,45.9365,2
"15918",-0.5381,-7,44.2114,1.5
"15919",-0.6865,-0.83,49.166,1.5
"15920",1.2062,0.1,58.2843,4
"15923",-1.5209,0.1,46.1055,0.5
"15925",-0.5806,-7,41.2145,2
"15926",0.578,0.95,49.9221,2
"15927",-0.1472,-1.68,57.1433,2
"15929",-0.4907,0.1,45.0652,1.5
"15931",0.3667,-7,40.9895,2
"15935",-0.2178,-0.3,55.174,2
"15936",-1.0343,1.34,38.2566,2
"15937",-0.1816,0.77,72.5836,3.5
"15938",1.2149,0.1,63.1882,2
"15939",-0.6116,-1.41,33.4964,2
"15940",0.112,1.62,56.8585,3
"15943",0.282,0.1,42.5793,2
"15945",-0.4729,-0.17,32.7989,1
"15947",0.526,0.1,64.4657,3.5
"15948",-0.4046,-0.83,54.976,2
"15949",-0.2075,-2.92,48.6346,2
"15952",-0.5123,-7,39.6596,0.5
"15953",-0.9069,0.51,69.0633,3.5
"15956",1.8394,1.21,71.9868,4
"15957",0.7394,1.62,49.1646,2.5
"15959",-1.3184,0.1,51.8646,2.5
"15960",-0.251,-0.17,58.915,3
"15961",-0.4981,0.1,34.8656,1.5
"15962",-0.4635,0.1,26.7104,2.5
"15963",-0.6235,0.1,37.1439,0.5
"15964",-0.7342,-0.58,43.3271,0.25
"15966",-0.9781,-0.29,29.9716,1
"15969",-0.3535,-7,46.8379,1.5
"15970",-0.3312,0.95,71.1082,4
"15972",0.5518,0.55,55.9796,4
"15973",-0.4348,0.1,43.0277,1
"15974",-0.1191,-2.92,46.6675,1.5
"15975",-0.4622,-7,31.8812,1.5
"15977",-1.0752,-2.09,50.318,1.5
"15980",1.4076,0.1,48.0601,1.5
"15981",-0.7219,1.62,54.6174,3
"15982",0.1151,0.1,49.698,3
"15983",-1.2407,-0.17,64.7929,3.5
"15984",0.8615,1.62,57.6841,2.5
"15985",0.0614,-0.58,41.2387,1
"15987",1.0925,-0.17,45.8206,3
"15988",0.1192,0.27,48.7979,2.5
"15990",0.1681,0.1,50.7769,3
"15991",-0.4843,-1.14,63.9803,2.5
"15993",-0.0972,-7,43.8326,2
"15994",-0.9072,0.51,45.7541,0.5
"15996",-0.4199,0.95,52.3936,2
"15998",-1.5209,1.62,32.7031,2.5
"16001",0.6014,1.62,61.1219,3
"16004",0.7882,0.1,51.2607,1
"16006",0.1324,-0.17,40.0388,3
"16008",0.1553,-0.69,51.5095,2.5
"16009",-0.8429,-0.56,50.76,3.5
"16012",0.319,0.1,50.5424,1
"16021",0.7605,-9,48.3019,2
"16023",-0.9271,-1.29,39.058,3
"16024",-0.2649,-1.68,39.6226,1.5
"16030",0.3171,0.51,55.6534,1.5
"16034",0.1689,-7,49.2048,3
"16035",-0.5945,-0.61,31.3717,1.5
"16037",0.0518,0.1,55.8399,2
"16039",1.0649,0.1,53.551,2.5
"16040",-0.7083,0.1,62.6139,3
"16041",-0.5673,-9,49.5302,2.5
"16042",-0.1976,1.34,55.2528,2
"16045",-0.8175,-0.61,31.2772,0.5
"16046",-0.7339,0.55,45.4213,2.5
"16047",-0.5408,-0.83,54.0159,2
"16050",-1.5119,-0.29,52.8396,4
"16052",-0.0473,0.1,48.9007,2
"16053",0.8313,-0.17,47.956,2.5
"16054",0.5017,-1.68,49.9995,2
"16055",-0.7326,-0.17,32.9492,3
"16056",-0.2032,-9,51.2629,2
"16057",0.2582,0.1,57.933,2.5
"16058",-0.9521,0.49,46.8243,2
"16059",1.2607,0.1,53.3224,2.5
"16060",-0.5434,0.1,49.7293,2.5
"16065",-0.7732,0.1,35.1474,3
"16066",-1.43,0.1,53.3464,2
"16068",-0.1602,0.1,48.5152,3
"16070",-0.6229,0.95,53.3697,3.5
"16071",-0.7735,-7,34.8798,2.5
"16072",1.4823,-0.58,55.1353,1.5
"16075",-0.4834,0.51,54.8604,1
"16079",-0.1265,0.1,56.3576,2.5
"16080",0.944,-0.17,70.2796,3
"16081",-0.7997,0.1,70.811,3.5
"16082",0.4802,1.23,60.623,3.5
"16083",1.4754,0.12,63.0742,4
"16086",-0.3737,1.34,47.8782,1.5
"16088",1.6119,-1.41,51.9938,1.5
"16095",0.1493,-0.17,48.5576,2.5
"16096",-0.1026,0.55,48.6074,2
"16097",0.6195,1.62,45.0762,2.5
"16098",2.4765,0.27,67.805,2
"16100",-0.2571,-7,51.4915,4
"16101",-1.6176,-7,42.6712,3
"16103",-0.3275,1.62,69.9995,3.5
"16105",0.2257,-0.17,71.5478,4
"16106",-0.358,-2.92,27.5705,0.25
"16107",-0.2607,0.1,47.1703,2.5
"16108",0.1079,-0.58,48.8484,2.5
"16110",-0.4728,0.1,26.0192,1.5
"16111",0.4487,0.1,49.5376,2
"16112",-0.1175,1.34,45.8647,2.5
"16114",0.4466,0.51,50.5593,2
"16115",0.0172,1.62,52.4301,2.5
"16120",1.3586,0.94,41.5776,2
"16123",-0.5513,-7,35.3519,2.5
"16126",1.4921,1.62,68.0581,3.5
"16130",0.6136,-1.41,52.5612,1.5
"16134",-0.9072,1.62,45.9473,3
"16136",0.4095,0.1,62.9666,4
"16137",0.5508,0.94,69.6018,3.5
"16138",-0.5469,-1.27,35.0995,1
"16139",1.7087,-0.17,54.6294,3
"16143",-0.4418,0.1,52.3608,3
"16144",0.9062,0.1,71.4935,4
"16146",-1.2064,0.1,51.6393,3.5
"16147",0.3017,-7,52.7975,4
"16148",0.1832,0.1,53.1295,3
"16149",0.0233,-0.17,63.6753,2.5
"16152",-0.5493,-0.97,31.5216,3
"16154",1.5135,1.34,62.7268,3.5
"16159",-0.427,-0.34,58.9273,2
"16160",0.5189,-7,58.6359,2
"16161",0.5386,0.1,54.8223,2
"16164",-0.9072,0.1,46.0932,1.5
"16166",-0.5129,1.62,35.6162,1
"16167",-0.3786,0.1,45.7828,3.5
"16171",-0.5532,0.1,43.0233,1.5
"16174",-1.3682,0.38,29.4547,0.5
"16177",0.3498,0.1,48.8721,2
"16178",-0.1009,0.1,45.6144,2
"16179",-1.1153,0.82,44.8072,1.5
"16183",-0.4593,0.1,44.3052,2.5
"16185",0.8497,0.1,54.9025,3
"16190",0.3505,-0.34,54.6918,0.25
"16191",1.5576,-0.34,46.4814,2
"16192",1.1937,0.94,59.1525,2.5
"16193",-0.5628,0.95,59.1928,3
"16195",0.0727,-9,35.1272,1.5
"16200",0.0559,1.62,48.8719,2
"16201",0.1072,-2.92,35.6402,1
"16202",0.4512,-0.17,58.105,3.5
"16204",1.7061,0.1,54.4678,3.5
"16205",-0.1686,-0.97,38.328,1
"16206",0.3716,-0.17,49.0263,2.5
"16208",1.2045,-0.75,47.0855,2.5
"16209",0.3203,0.94,49.9759,2.5
"16210",0.2681,1.23,49.1134,1
"16213",0.7193,0.51,49.4248,1
"16214",1.3562,0.1,60.737,3.5
"16215",-0.1521,-0.56,43.6931,3.5
"16218",-0.3915,-0.17,51.7583,2.5
"16220",-0.1348,1.34,66.8274,3.5
"16221",-0.2406,1.62,51.3286,2.5
"16222",-0.8391,0.94,50.4411,2.5
"16224",-0.2245,0.1,57.845,3.5
"16225",-0.3001,-0.58,53.8086,2.5
"16226",0.1261,-7,42.2364,3
"16227",0.8504,-0.17,72.2904,4
"16228",1.4893,-9,49.0127,2
"16229",1.9797,0.1,69.1571,3
"16230",0.7226,1.34,56.2925,3.5
"16231",1.1474,1.34,63.5685,3.5
"16232",-0.6423,0.1,47.4573,2
"16233",-0.0122,-0.17,47.0804,2.5
"16234",0.315,0.1,41.3877,2.5
"16235",-0.26,0.55,47.5999,2.5
"16236",1.5475,-0.17,66.5072,3
"16239",0.9752,-0.58,51.2782,1
"16241",2.4622,1.21,61.2728,3.5
"16242",0.056,-0.29,50.1616,1.5
"16243",-0.1774,1.62,54.6304,2.5
"16244",0.3216,1.62,55.8184,3.5
"16245",0.8489,1.62,58.3579,4
"16246",-0.6363,-1.41,34.3313,1.5
"16248",0.0174,-7,47.2819,1
"16249",0.4895,-1.41,49.8408,1
"16250",-0.8602,-1,38.1963,3.5
"16251",0.3677,0.1,52.6782,2.5
"16253",-0.0655,-0.17,45.244,3
"16255",-0.8787,0.1,31.249,1.5
"16256",-0.7701,-1.68,41.3724,2
"16257",1.0269,0.1,64.7775,4
"16259",0.6763,0.77,53.0099,2.5
"16261",-1.1435,-0.17,64.1628,3.5
"16263",0.3035,-1.41,45.1671,3
"16264",-0.4197,-0.58,37.2931,2
"16269",-0.4328,0.68,31.2791,2
"16270",-0.2082,-7,55.2686,2
"16271",-0.007,-1.29,50.5842,2
"16272",-0.0768,-7,26.4801,3.5
"16273",-0.5978,1.62,62.9075,2.5
"16275",0.2936,0.1,58.0008,4
"16276",-0.1933,-7,38.3532,3
"16279",-0.2324,0.1,35.5917,3
"16280",0.1434,-0.17,57.2047,3.5
"16282",0.1814,-7,53.3789,1
"16283",-0.8455,0.95,50.4567,4
"16284",0.8162,-1.68,55.2607,2
"16285",-0.1707,0.1,49.7391,1.5
"16287",-0.4616,-1.83,43.694,2
"16289",-0.1774,-1.02,35.0485,1.5
"16290",0.3474,-7,53.6112,3
"16291",1.5667,-2.92,47.7973,3.5
"16292",0.243,-7,38.0233,2
"16293",-0.5301,-0.56,39.1237,2
"16295",0.896,0.1,47.3748,3
"16296",-0.3465,0.49,52.9151,3
"16297",0.6692,-1.41,55.8985,2
"16298",-0.8602,0.77,45.9808,1
"16299",0.7928,1.62,65.2183,4
"16301",-0.5236,-0.78,42.7327,2
"16302",-0.8371,-0.17,59.675,3.5
"16303",-0.6979,-7,29.7898,0.25
"16304",1.2522,0.55,64.1144,4
"16306",-1.4268,-7,45.2618,1.5
"16308",-0.1231,0.1,57.9726,3
"16310",0.5999,0.1,43.465,1
"16311",1.4303,0.1,52.9068,3
"16312",1.1706,-7,69.7248,3.5
"16314",-0.0289,0.1,34.2888,3.5
"16315",0.7736,1.62,50.3977,3
"16316",0.0826,0.1,53.9767,2
"16317",1.8251,1.34,82.1876,4
"16318",0.8762,-0.56,53.3729,1.5
"16319",-0.5661,-0.17,53.2716,2
"16321",-0.0138,-0.61,45.9668,3
"16322",0.47,0.95,51.5422,3
"16324",-0.2066,0.66,46.1992,3.5
"16325",0.3556,1.62,47.0171,2
"16326",-0.3575,-1.41,36.5919,0.5
"16334",0.7021,1.21,41.4161,2.5
"16335",0.2355,0.1,44.518,1.5
"16336",-0.0103,0.1,63.6996,4
"16337",-0.251,-0.56,52.2322,2.5
"16338",0.4279,1.62,61.3852,2
"16339",-0.3977,-7,33.942,0.5
"16340",0.0675,-0.61,28.7474,0.5
"16341",0.2612,1.62,70.7887,4
"16343",-1.2855,-0.58,26.3988,1.5
"16344",1.179,0.1,62.3625,4
"16345",-0.3322,-1.41,50.8805,1.5
"16346",0.9598,-0.58,56.6689,3
"16347",-0.1834,-1.85,44.3115,1.5
"16350",0.9727,-0.29,34.4002,0.5
"16351",-0.128,-1.41,47.0622,4
"16352",-0.2467,-0.17,49.3904,1.5
"16354",-0.9551,0.95,52.3906,2.5
"16355",0.1463,-0.61,57.6428,1
"16356",0.448,-7,37.557,1
"16359",1.6034,-0.3,54.1983,2.5
"16362",1.8401,0.1,61.6574,3.5
"16363",-0.3199,-0.17,61.5534,2.5
"16365",1.0417,-0.17,54.8815,3.5
"16366",0.0631,0.1,63.02,4
"16369",-0.735,-1.68,50.268,2.5
"16370",0.0835,-0.3,67.1296,3.5
"16371",0.134,-9,53.1317,3.5
"16374",-0.4293,-7,56.6707,2
"16375",-1.0134,0.94,58.2664,3
"16376",-0.2751,0.55,49.41,3
"16377",1.009,-7,52.5065,3.5
"16379",2.1636,0.1,57.3215,3.5
"16380",0.3821,1.62,61.5035,3
"16381",1.9792,0.1,60.7389,4
"16383",0.3497,-1.29,53.6026,2.5
"16384",1.2738,1.62,60.8231,3.5
"16386",1.1166,0.1,59.3337,2.5
"16390",-0.8412,0.82,54.1976,2.5
"16392",-0.3587,0.1,29.0489,1.5
"16393",-0.7751,1.34,50.473,3
"16394",-1.1656,0.1,38.8041,3
"16395",-0.9032,1.21,52.2486,3.5
"16396",0.7518,-0.85,52.9721,1.5
"16400",0.3549,1.34,62.9008,2.5
"16401",-0.0252,0.1,60.819,4
"16405",0.0887,-1.68,55.8335,2
"16408",-0.7751,1.23,48.5393,3
"16409",-0.1506,0.1,49.6682,2.5
"16411",-0.4809,1.62,53.439,1.5
"16412",0.9988,-2.07,50.9882,2.5
"16413",2.522,1.34,62.5008,4
"16414",-0.2751,-0.73,49.1275,2
"16415",0.2784,-0.58,63.0082,3
"16416",-0.0814,-2.26,33.6988,2
"16418",-0.8455,-1.65,42.5767,1.5
"16419",-0.1074,0.95,66.7494,3
"16420",-1.5501,-0.61,44.2946,1.5
"16422",0.7796,-0.17,46.1384,2
"16427",-0.2293,-0.34,56.4118,2
"16429",0.8363,1.62,59.733,2
"16431",-0.7928,-0.17,42.7592,1
"16432",-0.0996,1.62,63.7947,2.5
"16433",0.6023,-0.17,40.8098,2
"16437",-1.43,-0.97,40.0661,1.5
"16438",1.4351,-0.69,60.7752,4
"16439",0.9224,1.62,51.961,4
"16441",1.2525,0.1,52.7066,4
"16442",-0.1098,0.1,47.5656,2
"16443",-0.7259,0.1,30.1274,3.5
"16446",-0.0036,-0.22,45.3226,1
"16451",0.5209,-0.17,48.5234,1.5
"16452",0.7743,1.62,78.9298,3.5
"16453",0.6823,0.51,53.3552,3.5
"16454",1.0455,-7,54.1906,3.5
"16455",1.3938,0.94,74.1827,3.5
"16458",0.3213,-0.17,48.3735,3
"16460",0.5099,1.21,61.9534,3.5
"16462",-1.0862,0.1,40.5901,3.5
"16463",1.0269,0.1,67.2675,3
"16465",0.6317,-0.58,44.3272,2
"16466",-1.3419,-0.56,44.2388,3.5
"16468",-0.5661,-7,50.7116,2
"16470",0.6745,-9,62.7647,2.5
"16474",-1.5325,-7,33.303,0.25
"16476",0.4729,1.62,36.9446,1.5
"16488",-1.26,0.95,66.7208,3.5
"16490",-0.8455,1.62,41.8499,3
"16491",0.2751,-0.3,45.6825,1.5
"16493",-0.2033,0.51,60.3066,4
"16494",0.0884,-0.02,52.5653,1
"16495",-0.0549,-1.68,50.152,1.5
"16496",1.1352,-7,48.4484,2.5
"16497",-1.0883,-1.02,44.7594,3.5
"16498",-0.5089,-1.68,33.6061,2
"16499",0.2399,-0.34,50.3022,3
"16505",-0.5123,0.1,46.1332,0.25
"16506",-0.2985,-0.58,56.2524,2
"16507",-0.4653,-0.61,38.7777,2
"16509",0.5207,-0.3,59.5032,3
"16510",-0.5403,-1.29,29.6881,0.5
"16512",0.2124,-0.56,58.1964,4
"16513",0.1714,0.1,48.2129,1.5
"16516",0.4666,1.62,66.3331,2
"16517",0.0934,-1.02,64.3961,2
"16520",0.7474,-0.29,61.9689,3.5
"16521",0.6195,-7,49.6411,2.5
"16522",-0.2565,-0.17,49.1779,2.5
"16525",-0.7751,1.62,55.5249,2.5
"16526",0.5794,-1.14,59.3251,1.5
"16527",1.6709,0.55,61.4753,4
"16530",0.9456,-0.88,52.3529,3
"16532",-0.965,-0.17,42.3979,1.5
"16535",-0.4046,-0.17,57.3742,3
"16538",1.3845,0.55,49.1905,2
"16539",-0.1784,0.49,52.7864,1.5
"16542",0.1173,-1.02,51.1208,2.5
"16546",0.6019,-7,43.8674,1.5
"16548",-0.0506,0.1,43.67,2
"16549",-0.7751,-7,45.9198,1.5
"16550",0.8851,1.62,63.0664,4
"16551",0.0324,-0.56,46.4972,1
"16552",0.8796,0.1,49.9597,3.5
"16553",-0.5972,1.62,56.0373,4
"16554",-0.4542,0.1,36.8662,1.5
"16555",-0.5434,-1.68,52.2372,1
"16556",0.0447,-7,48.502,1
